symbol,company,sector,industry,date,close,change_pct,volume,value_traded,final_score,final_decision,buy_probability,sell_probability,confidence_v3,smart_money_score,accumulation_score,institutional_signal,trade_validation_score,trade_validation_status,trade_action,entry_timing_score,entry_timing_action,suggested_entry_price,risk_management_score,risk_permission,risk_status,risk_action,risk_reward_t1,entry_low,entry_high,stop_loss,target_1,target_2,portfolio_selected,portfolio_rank,portfolio_investment,portfolio_quantity,portfolio_position_status,lifecycle_status,trade_id,actual_entry_price,actual_quantity,open_quantity,remaining_quantity,average_cost,current_stop_loss,highest_price_since_entry,lowest_price_since_entry,realized_profit_loss,unrealized_profit_loss,unrealized_profit_loss_pct,holding_days_numeric,partial_profit_booked,exit_action,exit_reason,exit_risk_level,exit_suggested_action,exit_current_price,exit_entry_price,exit_profit_loss_pct,exit_original_stop_loss,exit_suggested_stop_loss,exit_trailing_stop,exit_profit_lock_pct,exit_target_status,exit_confidence,exit_engine_version,decision_reason
FIBLM,I.B.L.MODARAB,MODARABA,UNKNOWN,13JUL2026,13.73,5.778120184899846,1943240,26680685.2,8.34,AVOID,34.72,65.28,27.48,70,73,STRONG INSTITUTIONAL BUYING,35,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,13.52,13.87,13.04,14.83,15.65,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | High volatility
P01GHS150427,1 YEAR GHS,GOVT SECURITIES,1 YEAR GHS,13JUL2026,92.22,0.032541490400261566,145005000,13372361100.0,8.06,AVOID,32.85,67.15,26.62,64,67,NEUTRAL,19,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,90.84,93.14,87.61,99.6,105.13,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
ALNRS,AL-NOOR SUGAR,SUGAR,SUGAR MILLS,13JUL2026,135.17,0.029601124842738136,405,54743.85,7.98,AVOID,29.3,70.7,23.79,69,65,INSTITUTIONAL BUYING,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,133.14,136.52,128.41,145.98,154.09,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Institutional accumulation | Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
KSBP,K.S.B.PUMPS,ENGINEERING,PUMPS / ENGINEERING,13JUL2026,238.18,0.172435546957142,201981,48107834.58,7.87,AVOID,32.56,67.44,25.79,77,77,STRONG INSTITUTIONAL BUYING,17,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,234.61,240.56,226.27,257.23,271.53,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
HAFL,HAFIZ LIMITED,MISCELLANEOUS,TRADING / MANUFACTURING,13JUL2026,485.17,0.1465549271353747,377,182909.09,7.5,AVOID,31.9,68.1,24.46,83,100,STRONG INSTITUTIONAL BUYING,8,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,477.89,490.02,460.91,523.98,553.09,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong accumulation | Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Very high volatility
GHGL,GHANI GLASS LTDXD,GLASS & CERAMICS,GLASS MANUFACTURING,13JUL2026,41.0,1.9646854016413806,457861,18772301.0,7.45,AVOID,31.64,68.36,25.2,64,60,NEUTRAL,16,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,40.38,41.41,38.95,44.28,46.74,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
IDYM,INDUS DYEING,TEXTILE,DYEING / TEXTILE,13JUL2026,153.63,5.580372482990863,327965,50385262.949999996,6.65,AVOID,33.39,66.61,26.09,64,68,NEUTRAL,19,REJECTED,AVOID,4,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,151.33,155.17,145.95,165.92,175.14,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
OTSU,OTSUKA PAK,PHARMACEUTICAL,PHARMACEUTICALS,13JUL2026,433.82,4.552575133154987,45777,19858978.14,6.14,AVOID,32.51,67.49,25.08,88,91,STRONG INSTITUTIONAL BUYING,23,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,427.31,438.16,412.13,468.53,494.55,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong smart money | Strong accumulation | Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector | RSI extremely overheated
SKRS,SAKRAND SUGAR,SUGAR,SUGAR MILLS,13JUL2026,30.12,3.0800821355236216,161630,4868295.600000001,6.09,AVOID,30.52,69.48,24.11,61,55,NEUTRAL,15,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,29.67,30.42,28.61,32.53,34.34,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
DBCI,DADABHOY CEMENT,CEMENT,CEMENT MANUFACTURING,13JUL2026,11.61,10.047393364928897,3468020,40263712.199999996,5.83,AVOID,34.52,65.48,25.84,100,100,STRONG INSTITUTIONAL BUYING,29,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,11.44,11.73,11.03,12.54,13.24,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong smart money | Strong accumulation | Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector | RSI overheated | Near upper cap / extended
ABL,ALLIED BANK LTD,BANKS,UNKNOWN,13JUL2026,186.94,0.435179713103746,64802,12114085.879999999,5.53,AVOID,29.31,70.69,23.25,69,65,INSTITUTIONAL BUYING,5,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,184.14,188.81,177.59,201.9,213.11,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Institutional accumulation | Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
GRR,GLOBE RESIDENCY,PROPERTY,REAL ESTATE / RESIDENCY,13JUL2026,22.59,-0.7469244288225031,381067,8608303.53,5.42,AVOID,31.05,68.95,24.07,72,72,STRONG INSTITUTIONAL BUYING,17,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,22.25,22.82,21.46,24.4,25.75,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
HBL,HABIB BANK,BANKS,UNKNOWN,13JUL2026,310.93,-0.9082796864044763,829063,257780558.59,5.25,AVOID,31.26,68.74,24.4,64,60,NEUTRAL,14,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,306.27,314.04,295.38,335.8,354.46,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
JSBL,JS BANK LTD,BANKS,UNKNOWN,13JUL2026,14.89,-1.0631229235880408,3990798,59422982.22,5.08,AVOID,31.49,68.51,24.76,62,64,ACCUMULATION WATCH,25,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,14.67,15.04,14.15,16.08,16.97,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
REWM,RELIANCE WEAVING,TEXTILE,WEAVING,13JUL2026,190.9,5.580443559537638,1072,204644.80000000002,4.94,AVOID,30.52,69.48,23.07,73,77,STRONG INSTITUTIONAL BUYING,11,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,188.04,192.81,181.35,206.17,217.63,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
ZUMA,ZUMA RESOURCES LTD.,MISCELLANEOUS,RESOURCES / TRADING,13JUL2026,116.03,0.8518035636679738,352307,40878181.21,4.92,AVOID,29.58,70.42,23.27,64,67,NEUTRAL,8,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,114.29,117.19,110.23,125.31,132.27,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
NICL,NIMIR IND.CHEM,CHEMICAL,INDUSTRIAL CHEMICALS,13JUL2026,242.96,1.780402999455406,283790,68949618.4,4.23,AVOID,29.44,70.56,22.78,56,50,NEUTRAL,1,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,239.32,245.39,230.81,262.4,276.97,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
GOC,GOC (PAK) LTD.,CONSUMER GOODS,SPORTS / CONSUMER GOODS,13JUL2026,150.78,10.002188662727079,28773,4338392.94,4.03,AVOID,31.15,68.85,22.56,83,91,STRONG INSTITUTIONAL BUYING,2,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,148.52,152.29,143.24,162.84,171.89,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong accumulation | Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Near upper cap / extended
AKBL,ASKARI BANK,BANKS,UNKNOWN,13JUL2026,111.38,-0.4202056325435842,1578915,175859552.7,3.83,AVOID,29.84,70.16,23.47,59,60,NEUTRAL,13,REJECTED,AVOID,2,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,109.71,112.49,105.81,120.29,126.97,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
TPLI,TPL INSURANCE,INSURANCE,GENERAL INSURANCE,13JUL2026,45.24,9.460440358093404,1691735,76534091.4,3.57,AVOID,32.43,67.57,23.77,88,97,STRONG INSTITUTIONAL BUYING,16,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,44.56,45.69,42.98,48.86,51.57,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong smart money | Strong accumulation | Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector | RSI overheated | Large daily move | High volatility
GGL,GHANI GLO HOL,CHEMICAL,UNKNOWN,13JUL2026,24.68,-1.3194722111155612,1245573,30740741.64,3.54,AVOID,28.24,71.76,22.64,51,50,NEUTRAL,13,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,24.31,24.93,23.45,26.65,28.14,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
EMCO,EMCO INDUSTRIES,ENGINEERING,INDUSTRIAL MANUFACTURING,13JUL2026,56.77,-3.893685457931263,137826,7824382.0200000005,3.51,AVOID,29.81,70.19,22.9,62,64,ACCUMULATION WATCH,16,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,55.92,57.34,53.93,61.31,64.72,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
SHNI,SHAHEEN INS.,INSURANCE,GENERAL INSURANCE,13JUL2026,9.75,10.795454545454536,2347753,22890591.75,3.33,AVOID,32.88,67.12,24.21,85,95,STRONG INSTITUTIONAL BUYING,27,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.15,9.6,9.85,9.26,10.53,11.11,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong smart money | Strong accumulation | Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector | RSI overheated | Near upper cap / extended
LPL,LALPIR POWER,POWER,INDEPENDENT POWER PRODUCER,13JUL2026,22.78,0.35242290748899496,175297,3993265.66,3.05,AVOID,29.11,70.89,22.2,63,67,NEUTRAL,13,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,22.44,23.01,21.64,24.6,25.97,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
AGIC,ASK.GEN.INSURANCE,INSURANCE,UNKNOWN,13JUL2026,42.14,-0.8470588235294105,34534,1455262.76,3.04,AVOID,28.7,71.3,21.77,64,60,NEUTRAL,5,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,41.51,42.56,40.03,45.51,48.04,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
UBL,UNITED BANK,BANKS,UNKNOWN,13JUL2026,476.41,-1.5803825971986898,1479210,704710436.1,2.98,AVOID,29.37,70.63,22.89,56,50,NEUTRAL,13,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,469.26,481.17,452.59,514.52,543.11,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
MQTM,MAQBOOL TEXTILE,TEXTILE,TEXTILE MILLS,13JUL2026,30.71,9.444048467569502,328149,10077455.790000001,2.97,AVOID,30.36,69.64,22.13,72,85,STRONG INSTITUTIONAL BUYING,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,30.25,31.02,29.17,33.17,35.01,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong accumulation | Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector | Large daily move
IPAK,INT. PACKAGING,PACKAGING,PACKAGING,13JUL2026,36.46,-1.910142588108692,166422,6067746.12,2.94,AVOID,28.98,71.02,21.69,64,60,NEUTRAL,1,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,35.91,36.82,34.64,39.38,41.56,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
PGLC,PAK GULF LEASING,LEASING,LEASING,13JUL2026,15.8,-0.37831021437578005,46670,737386.0,2.68,AVOID,26.52,73.48,20.66,58,60,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,15.56,15.96,15.01,17.06,18.01,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
P01GHS290427,1 YEAR GHS,GOVT SECURITIES,1 YEAR GHS,13JUL2026,91.6,0.010918222513364892,5000,458000.0,2.52,AVOID,26.37,73.63,20.47,64,67,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,90.23,92.52,87.02,98.93,104.42,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
